"study_id","fcs_files","cluster_id","label","fcs_names","FSC-A","SSC-A","CD11A","CD4","CD16","CD28","CD95","CD3","CD62L","CD8","CCR7","TIME","fraction"
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster13","CD11A+|CD16-|CD28+|CD3+|CD4+|CD62L+|CD8-","T_Hs60011Bd_C200900505A_00.581822.fcs",58568.259765625,6.02134084701538,3.04276716709137,4.22592282295227,0.103758785873652,2.66116237640381,1.73396867513657,4.47015738487244,5.37048888206482,-0.245382480323315,2.89737796783447,2967.90002441406,0.488
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster13","CD11A+|CD16-|CD28+|CD3+|CD4+|CD62L+|CD8-","T_Hs60012Bd_C200900505A_00.581833.fcs",60402.51953125,6.0655460357666,3.15196967124939,4.22997331619263,0.0965590849518776,3.00236415863037,3.19948983192444,4.24267387390137,5.53235101699829,-0.272617667913437,2.87010288238525,4487.10009765625,0.335
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster14","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|CD95+","Hs90208Bd_C20090205_00.583331.fcs",48361.83984375,6.21377277374268,3.18702149391174,4.21339416503906,0.129481077194214,1.57442712783813,3.26293754577637,4.43480014801025,6.62954998016357,-0.787324249744415,3.84363389015198,7788.60009765625,0.165
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster14","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|CD95+","Hs90210Bd_C20090205_00.583065.fcs",49403.80078125,6.21693801879883,3.1539158821106,4.20318031311035,0.108589328825474,2.13779950141907,2.91752886772156,4.34804153442383,6.50450706481934,-0.732026875019073,3.87866234779358,5446.60009765625,0.155
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster14","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|CD95+","Hs90211Bd_C20090205_00.583066.fcs",49197.080078125,6.31923365592957,3.46102631092072,4.25729155540466,0.141454599797726,1.61620610952377,3.07266330718994,4.38925075531006,6.38546848297119,-1.48107188940048,3.86595177650452,8408.75,0.094
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster14","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|CD95+","T_Hs60003Bd_C200900407A_00.581924.fcs",45336.28125,6.23100900650024,3.41928100585938,4.26148986816406,0.133598461747169,1.82045078277588,3.24913263320923,4.06405735015869,5.21336793899536,1.6701043844223,3.53231024742126,3219.69995117188,0.025
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster14","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|CD95+","T_Hs60011Bd_C200900505A_00.581822.fcs",64649.3984375,6.26594495773315,3.29101157188416,4.24790477752686,0.115764521062374,2.87257313728333,3.04611110687256,4.29857349395752,5.43158864974976,-0.231416150927544,2.96272826194763,2964,0.219
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster14","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|CD95+","T_Hs60012Bd_C200900505A_00.581833.fcs",63048.078125,6.12897634506226,3.25556969642639,4.25858449935913,0.102256886661053,3.09439849853516,3.59977507591248,4.19280052185059,5.64062881469727,-0.272243320941925,2.87010288238525,4412.10009765625,0.241
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster15","CD11A-|CD16-|CD28-|CD3-|CD4-|CD62L-|CD8-","Hs90208Bd_C20090205_00.583331.fcs",28078.958984375,6.12039804458618,0.202684730291367,0.0839101672172546,0.100163474678993,0.179004222154617,0.819597542285919,-0.155265063047409,-2.00187158584595,-0.0999957993626595,0.057996291667223,8766.2998046875,0.081
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster15","CD11A-|CD16-|CD28-|CD3-|CD4-|CD62L-|CD8-","Hs90210Bd_C20090205_00.583065.fcs",26619.759765625,6.21759653091431,0.144637480378151,0.296717554330826,0.143732830882072,0.0635796561837196,0.718137502670288,0.201819196343422,-1.85382580757141,0.112548261880875,-0.229028701782227,5868.7998046875,0.037
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster15","CD11A-|CD16-|CD28-|CD3-|CD4-|CD62L-|CD8-","Hs90211Bd_C20090205_00.583066.fcs",27269.1796875,6.20935940742493,0.206746958196163,0.426840960979462,0.099778201431036,0.136836864054203,1.3587709069252,-0.00407980242744088,-2.89476525783539,-0.649199187755585,-0.471439301967621,9481.39990234375,0.074
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster15","CD11A-|CD16-|CD28-|CD3-|CD4-|CD62L-|CD8-","T_Hs60003Bd_C200900407A_00.581924.fcs",25417.060546875,6.29426693916321,0.101734895259142,0.232454881072044,0.100490398705006,0.0761212669312954,0.562254786491394,-0.457457631826401,-2.39933097362518,-0.268467336893082,0.803905636072159,3552.5,0.498
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster15","CD11A-|CD16-|CD28-|CD3-|CD4-|CD62L-|CD8-","T_Hs60011Bd_C200900505A_00.581822.fcs",39234.240234375,6.3133692741394,0.0801400020718575,0.307223722338676,0.0828333646059036,-0.707519561052322,1.30989789962769,-0.405731499195099,-1.47952818870544,0.00414321245625615,-0.0596886724233627,3032.40002441406,0.144
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster15","CD11A-|CD16-|CD28-|CD3-|CD4-|CD62L-|CD8-","T_Hs60012Bd_C200900505A_00.581833.fcs",40492.0390625,6.48041248321533,0.0750923380255699,0.397078841924667,0.0674301385879517,-0.0323376394808292,1.49589478969574,-0.0490128695964813,-0.679056882858276,0.0476041324436665,-0.0528578236699104,4706.60009765625,0.101
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster16","CCR7+|CD11A+|CD16-|CD28+|CD3+|CD4+|CD62L+|CD8-|CD95+","Hs90208Bd_C20090205_00.583331.fcs",48389.580078125,6.21726703643799,3.22155010700226,4.25175404548645,0.105045277625322,1.65188819169998,3.34149694442749,4.44020485877991,6.70735096931458,-0.853449642658234,3.81261396408081,7786.80004882812,0.138
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster16","CCR7+|CD11A+|CD16-|CD28+|CD3+|CD4+|CD62L+|CD8-|CD95+","Hs90210Bd_C20090205_00.583065.fcs",49308.419921875,6.21854209899902,3.155552983284,4.20620656013489,0.112423691898584,2.13913214206696,2.91721069812775,4.33672404289246,6.52380323410034,-0.725860685110092,3.92492175102234,5669.14990234375,0.152
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster16","CCR7+|CD11A+|CD16-|CD28+|CD3+|CD4+|CD62L+|CD8-|CD95+","Hs90211Bd_C20090205_00.583066.fcs",50042.19921875,6.32519626617432,3.4697380065918,4.26109886169434,0.153841242194176,1.83928596973419,3.1434063911438,4.41206550598145,6.46127557754517,-1.46995162963867,3.93317174911499,8179,0.069
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster16","CCR7+|CD11A+|CD16-|CD28+|CD3+|CD4+|CD62L+|CD8-|CD95+","T_Hs60003Bd_C200900407A_00.581924.fcs",45336.28125,6.18046045303345,3.4236011505127,4.29632759094238,0.0114947492256761,1.85281002521515,3.50763058662415,4.0969090461731,5.56029987335205,1.6701043844223,3.59943747520447,2967.5,0.023
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster16","CCR7+|CD11A+|CD16-|CD28+|CD3+|CD4+|CD62L+|CD8-|CD95+","T_Hs60011Bd_C200900505A_00.581822.fcs",64649.3984375,6.26594495773315,3.29101157188416,4.24790477752686,0.115764521062374,2.87257313728333,3.04611110687256,4.29857349395752,5.43158864974976,-0.231416150927544,2.96272826194763,2964,0.219
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster16","CCR7+|CD11A+|CD16-|CD28+|CD3+|CD4+|CD62L+|CD8-|CD95+","T_Hs60012Bd_C200900505A_00.581833.fcs",63048.078125,6.12897634506226,3.25556969642639,4.25858449935913,0.102256886661053,3.09439849853516,3.59977507591248,4.19280052185059,5.64062881469727,-0.272243320941925,2.87010288238525,4412.10009765625,0.241
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster17","CCR7-|CD11A-|CD16-|CD28-|CD3-|CD4-|CD62L-|CD8-|CD95-","Hs90208Bd_C20090205_00.583331.fcs",24063.87890625,6.05516576766968,-0.0413296781480312,0.0839101672172546,0.0303137805312872,0.172478601336479,0.459481537342072,-0.416762202978134,-2.22675943374634,-0.25288712978363,-0.979016840457916,8823.7998046875,0.039
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster17","CCR7-|CD11A-|CD16-|CD28-|CD3-|CD4-|CD62L-|CD8-|CD95-","Hs90210Bd_C20090205_00.583065.fcs",21716.9990234375,6.09680199623108,0.206936880946159,0.152274506166577,0.134888015687466,0.00336422398686409,0.525222569704056,0.00933381775394082,-1.98739469051361,0.0886272341012955,-1.52739030122757,4287.9501953125,0.018
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster17","CCR7-|CD11A-|CD16-|CD28-|CD3-|CD4-|CD62L-|CD8-|CD95-","Hs90211Bd_C20090205_00.583066.fcs",23800.16015625,5.97323727607727,0.215286701917648,0.344028070569038,-0.0170928477309644,0.0851901546120644,0.88921120762825,-0.0934469476342201,-2.8308699131012,-0.519804686307907,-1.16939932107925,9528.7998046875,0.036
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster17","CCR7-|CD11A-|CD16-|CD28-|CD3-|CD4-|CD62L-|CD8-|CD95-","T_Hs60003Bd_C200900407A_00.581924.fcs",21512.1796875,6.0428729057312,0.0457713454961777,0.229234114289284,0.0565244369208813,0.0778786949813366,0.185393646359444,-0.446905925869942,-2.45382332801819,-0.377017632126808,-1.31764966249466,3704.19995117188,0.242
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster17","CCR7-|CD11A-|CD16-|CD28-|CD3-|CD4-|CD62L-|CD8-|CD95-","T_Hs60011Bd_C200900505A_00.581822.fcs",31136.8193359375,6.07935237884521,0.018709659576416,0.29458324611187,0.0751008242368698,-0.72671440243721,0.657485663890839,-0.496768727898598,-1.47475093603134,-0.0019946498068748,-0.17445919662714,2919.65002441406,0.068
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster17","CCR7-|CD11A-|CD16-|CD28-|CD3-|CD4-|CD62L-|CD8-|CD95-","T_Hs60012Bd_C200900505A_00.581833.fcs",35260.19921875,6.44445896148682,0.0626853406429291,0.362752825021744,0.0600068271160126,-0.0614531710743904,0.815690636634827,-0.100625090301037,-0.713273406028748,0.0349648743867874,-0.0205547958612442,4265.2998046875,0.053
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster18","CCR7+|CD28+|CD3+|CD4+","Hs90208Bd_C20090205_00.583331.fcs",47486.3203125,6.18783617019653,3.07761597633362,4.196457862854,0.0909249484539032,1.56834280490875,2.87677597999573,4.54842662811279,6.56862020492554,-0.66478431224823,3.99082899093628,7359.5,0.271
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster18","CCR7+|CD28+|CD3+|CD4+","Hs90210Bd_C20090205_00.583065.fcs",45142.48046875,6.04367446899414,2.83715772628784,4.07742500305176,0.114702843129635,1.80244076251984,1.45063555240631,4.42588138580322,6.50450706481934,-0.735797584056854,4.02080011367798,6123.60009765625,0.409
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster18","CCR7+|CD28+|CD3+|CD4+","Hs90211Bd_C20090205_00.583066.fcs",47557.7578125,6.1128568649292,3.11449909210205,4.18444156646729,0.167804390192032,1.52980017662048,1.80543565750122,4.43523454666138,6.4736123085022,-1.18419659137726,4.17023944854736,7542.7998046875,0.211
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster18","CCR7+|CD28+|CD3+|CD4+","T_Hs60003Bd_C200900407A_00.581924.fcs",45313.48046875,6.30378270149231,3.0466034412384,4.29409408569336,0.175691969692707,1.64506220817566,1.56621968746185,4.31819319725037,6.3844883441925,2.76512444019318,4.4128110408783,3198.79992675781,0.234
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster18","CCR7+|CD28+|CD3+|CD4+","T_Hs60011Bd_C200900505A_00.581822.fcs",59330.91796875,6.08289241790771,3.04471397399902,4.22608089447021,0.107531398534775,2.66608095169067,1.7816960811615,4.47025012969971,5.37282562255859,-0.231416150927544,2.98787212371826,2988.5,0.485
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster18","CCR7+|CD28+|CD3+|CD4+","T_Hs60012Bd_C200900505A_00.581833.fcs",62163.8203125,6.11063265800476,3.22949457168579,4.24608612060547,0.130285672843456,3.04221975803375,3.40041351318359,4.24349689483643,5.53351640701294,-0.125809077173471,2.9188220500946,4484.69995117188,0.38
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster19","CD28+|CD3+|CD4+|CD95+","Hs90208Bd_C20090205_00.583331.fcs",49055.71875,6.33315324783325,3.34387111663818,4.22739553451538,0.156029790639877,1.71064722537994,3.52880787849426,4.40253925323486,6.56918716430664,-0.0913749039173126,3.86269974708557,7450.89990234375,0.199
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster19","CD28+|CD3+|CD4+|CD95+","Hs90210Bd_C20090205_00.583065.fcs",49213.0390625,6.25330066680908,3.19422149658203,4.18075799942017,0.112207971513271,2.16446447372437,3.05893993377686,4.33289384841919,6.41637372970581,-0.338614135980606,3.80395746231079,5759.5,0.201
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster19","CD28+|CD3+|CD4+|CD95+","Hs90211Bd_C20090205_00.583066.fcs",50192.6796875,6.44550704956055,3.61113309860229,4.28089809417725,0.176199108362198,1.89854466915131,3.48411583900452,4.3882417678833,6.31067323684692,-0.920644462108612,3.91485834121704,7323.2001953125,0.123
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster19","CD28+|CD3+|CD4+|CD95+","T_Hs60003Bd_C200900407A_00.581924.fcs",51022.59765625,6.60968685150146,3.45269179344177,4.32659482955933,0.197829023003578,1.92059874534607,3.36274242401123,4.14959859848022,6.23512887954712,2.62857389450073,4.29996061325073,3131.5,0.109
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster19","CD28+|CD3+|CD4+|CD95+","T_Hs60011Bd_C200900505A_00.581822.fcs",64485.23828125,6.26594495773315,3.31425094604492,4.24833583831787,0.124422401189804,2.89798164367676,3.12579298019409,4.27528524398804,5.37248373031616,-0.179643392562866,2.82885932922363,2889.10009765625,0.277
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster19","CD28+|CD3+|CD4+|CD95+","T_Hs60012Bd_C200900505A_00.581833.fcs",63865.080078125,6.16885137557983,3.32859444618225,4.2772810459137,0.146110594272614,3.14018929004669,3.72693479061127,4.18635392189026,5.56375932693481,-0.0766904503107071,2.77962613105774,4489.65014648438,0.328
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster20","CCR7+|CD28+|CD3+|CD4+|CD95-","Hs90208Bd_C20090205_00.583331.fcs",43019.798828125,5.90457653999329,2.74996447563171,4.1531298160553,0.00412167597096413,1.41104310750961,0.87673631310463,4.65136909484863,6.49147343635559,-1.07006549835205,3.95675885677338,6266,0.092
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster20","CCR7+|CD28+|CD3+|CD4+|CD95-","Hs90210Bd_C20090205_00.583065.fcs",43031.958984375,5.90486454963684,2.67879021167755,4.04702210426331,0.0929416008293629,1.5958309173584,0.220403395593166,4.48167276382446,6.50710868835449,-1.09177601337433,4.03211998939514,6366.65014648438,0.232
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster20","CCR7+|CD28+|CD3+|CD4+|CD95-","Hs90211Bd_C20090205_00.583066.fcs",42715.0390625,5.91538858413696,2.89930033683777,4.13913774490356,0.154245004057884,1.34040367603302,-0.125760927796364,4.4499945640564,6.4893946647644,-1.78098750114441,4.20151948928833,7555.60009765625,0.105
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster20","CCR7+|CD28+|CD3+|CD4+|CD95-","T_Hs60003Bd_C200900407A_00.581924.fcs",39614.240234375,5.96792936325073,2.83289265632629,4.2839138507843,0.166884638369083,1.47499591112137,0.328747972846031,4.47104477882385,6.49595141410828,2.83827555179596,4.46503496170044,3434,0.128
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster20","CCR7+|CD28+|CD3+|CD4+|CD95-","T_Hs60011Bd_C200900505A_00.581822.fcs",55164.978515625,5.88723564147949,2.84273219108582,4.20813250541687,0.0878356210887432,2.45328330993652,0.00459642754867673,4.58804798126221,5.35049986839294,-0.285759329795837,3.0194525718689,2986.09997558594,0.24
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster20","CCR7+|CD28+|CD3+|CD4+|CD95-","T_Hs60012Bd_C200900505A_00.581833.fcs",55127.740234375,5.88822174072266,2.80665349960327,4.16881704330444,0.0801028348505497,2.55999672412872,0.536290913820267,4.49630188941956,5.37119889259338,-0.209662809967995,3.14901006221771,4524.15014648438,0.078
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster21","CD3+|CD4-|CD8+|CCR7+","Hs90208Bd_C20090205_00.583331.fcs",52040.619140625,6.52171349525452,4.19089794158936,-1.35150301456451,0.17459100484848,0.580953478813171,3.13444542884827,4.29948019981384,6.12963557243347,5.25952649116516,2.88725364208221,7647.60009765625,0.08
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster21","CD3+|CD4-|CD8+|CCR7+","Hs90210Bd_C20090205_00.583065.fcs",46524.91796875,6.12531709671021,2.76555943489075,-0.998753786087036,0.183868214488029,1.37450087070465,0.794240295886993,4.00822639465332,6.56649494171143,5.70651817321777,4.26233720779419,6143.2001953125,0.111
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster21","CD3+|CD4-|CD8+|CCR7+","Hs90211Bd_C20090205_00.583066.fcs",45157.30078125,6.13682293891907,3.01560986042023,-0.195717334747314,0.130716063082218,0.885075122117996,0.42262876033783,3.97421264648438,6.65198278427124,5.88736867904663,4.52282500267029,8645.75,0.174
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster21","CD3+|CD4-|CD8+|CCR7+","T_Hs60003Bd_C200900407A_00.581924.fcs",48673.4375,6.47775793075562,3.35008454322815,-2.19802713394165,0.137896835803986,1.32282865047455,1.72430968284607,3.87787246704102,6.59402132034302,6.08390188217163,4.46997261047363,3092.10009765625,0.051
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster21","CD3+|CD4-|CD8+|CCR7+","T_Hs60011Bd_C200900505A_00.581822.fcs",65014.580078125,6.29507875442505,3.32331705093384,-1.12282973527908,0.180800572037697,2.21108150482178,2.10961055755615,3.94885289669037,5.44270586967468,4.78773283958435,3.15016913414001,3543.29992675781,0.046
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster21","CD3+|CD4-|CD8+|CCR7+","T_Hs60012Bd_C200900505A_00.581833.fcs",65615.359375,6.22615838050842,4.00397276878357,-1.46470373868942,0.160825669765472,2.14423525333405,2.99871838092804,4.08604097366333,4.24121475219727,4.40211868286133,2.13150250911713,4623.69995117188,0.06
